DIS,2014-01-02,76.04000091552734,76.5,75.9000015258789,76.2699966430664,5200900,69.96449279785156
DIS,2014-01-03,76.30000305175781,76.69999694824219,76.01000213623047,76.11000061035156,4060700,69.8177261352539
DIS,2014-01-06,76.529998779296875,76.839996337890625,75.48999786376953,75.81999969482422,6816200,69.55168914794922
DIS,2014-01-07,76.12000274658203,76.69999694824219,75.9000015258789,76.339996337890625,4494900,70.02869415283203
DIS,2014-01-08,76.12999725341797,76.279998779296875,74.80999755859375,75.220001220703125,10900300,69.00130462646484
DIS,2014-01-09,75.45999908447266,75.45999908447266,74.31999969482422,74.9000015258789,8052900,68.70775604248047
DIS,2014-01-10,75.08000183105469,75.51000213623047,74.55999755859375,75.38999938964844,6219000,69.157257080078125
DIS,2014-01-13,74.9000015258789,75.12999725341797,73.05000305175781,73.2699966430664,8232800,67.21251678466797
DIS,2014-01-14,73.70999908447266,74.58000183105469,73.29000091552734,74.44999694824219,5996500,68.29496765136719
DIS,2014-01-15,74.30000305175781,75.0999984741211,74.25,74.279998779296875,7283900,68.1390151977539
DIS,2014-01-16,74.38999938964844,74.4000015258789,73.720001220703125,74.20999908447266,5597400,68.074798583984375
DIS,2014-01-17,74.43000030517578,74.62999725341797,73.68000030517578,73.9800033569336,6624800,67.86380767822266
DIS,2014-01-21,73.98999786376953,74.87999725341797,73.30000305175781,74.19999694824219,7507100,68.06562042236328
DIS,2014-01-22,74.08000183105469,75.43000030517578,74.05000305175781,75.30999755859375,6795100,69.08387756347656
DIS,2014-01-23,74.529998779296875,74.94999694824219,74.1500015258789,74.79000091552734,6280900,68.60685729980469
DIS,2014-01-24,74.0999984741211,74.2300033569336,72.720001220703125,72.720001220703125,7334900,66.70799255371094
DIS,2014-01-27,72.470001220703125,72.910003662109375,71.720001220703125,72.25,7415100,66.27684020996094
DIS,2014-01-28,72.26000213623047,73,72.23999786376953,72.87999725341797,5508400,66.85475158691406
DIS,2014-01-29,71.970001220703125,72.23999786376953,71.12000274658203,71.33000183105469,8604800,65.43289947509766
DIS,2014-01-30,72.089996337890625,73.62999725341797,72,73.220001220703125,7550500,67.166656494140625
DIS,2014-01-31,72.19999694824219,73.31999969482422,71.80000305175781,72.61000061035156,7748500,66.607086181640625
DIS,2014-02-03,72.660003662109375,72.7300033569336,69.8499984741211,69.98999786376953,11964800,64.20368194580078
DIS,2014-02-04,70.94000244140625,71.25,69.87999725341797,71.05000305175781,11278800,65.17606353759766
DIS,2014-02-05,72.05000305175781,72.05000305175781,70.37000274658203,71.76000213623047,11573300,65.82735443115234
DIS,2014-02-06,75.61000061035156,76.7300033569336,74.779998779296875,75.55999755859375,19821900,69.313201904296875
DIS,2014-02-07,75.08000183105469,75.69999694824219,74.61000061035156,75.66999816894531,11480100,69.41410064697266
DIS,2014-02-10,75.66999816894531,77.30999755859375,75.56999969482422,77.05999755859375,8781600,70.68917083740234
DIS,2014-02-11,77.1500015258789,77.91999816894531,77.11000061035156,77.79000091552734,8186200,71.35884094238281
DIS,2014-02-12,77.660003662109375,78.01000213623047,77.63999938964844,77.910003662109375,6329500,71.46891021728516
DIS,2014-02-13,77.5199966430664,78.23999786376953,77.19999694824219,77.9000015258789,5955400,71.4597396850586
DIS,2014-02-14,77.87999725341797,79.470001220703125,77.7699966430664,79.2300033569336,7001100,72.67979431152344
DIS,2014-02-18,79.5,80,79.43000030517578,79.58000183105469,6136500,73.00084686279297
DIS,2014-02-19,79.5,79.779998779296875,78.80000305175781,78.87000274658203,7024000,72.34954833984375
DIS,2014-02-20,79.20999908447266,79.6500015258789,78.839996337890625,79.19000244140625,5748700,72.6430892944336
DIS,2014-02-21,79.06999969482422,80.44999694824219,78.80000305175781,80.12999725341797,8252300,73.50537872314453
DIS,2014-02-24,80.5,81.589996337890625,80.45999908447266,80.7300033569336,6635200,74.05577087402344
DIS,2014-02-25,80.720001220703125,81.3499984741211,80.04000091552734,80.20999908447266,6064300,73.5787582397461
DIS,2014-02-26,80.62999725341797,80.94999694824219,79.589996337890625,80.08000183105469,5775600,73.45951080322266
DIS,2014-02-27,80,80.589996337890625,79.86000061035156,80.4800033569336,4919800,73.82646179199219
DIS,2014-02-28,80.839996337890625,81.589996337890625,80.16999816894531,80.80999755859375,7030700,74.12915802001953
DIS,2014-03-03,80.30000305175781,80.6500015258789,78.8499984741211,79.45999908447266,8449400,72.890777587890625
DIS,2014-03-04,80.5999984741211,82.16999816894531,80.54000091552734,81.70999908447266,8021400,74.95475006103516
DIS,2014-03-05,82.220001220703125,83.20999908447266,82.0199966430664,82.68000030517578,7709700,75.84455108642578
DIS,2014-03-06,82.86000061035156,83.41999816894531,82.839996337890625,83.339996337890625,5774400,76.45000457763672
DIS,2014-03-07,83.5999984741211,83.6500015258789,82.0199966430664,82.20999908447266,7478100,75.4134292602539
DIS,2014-03-10,82.18000030517578,82.43000030517578,81.69000244140625,81.970001220703125,5209700,75.19325256347656
DIS,2014-03-11,82.19000244140625,82.33000183105469,80.720001220703125,81.05000305175781,7171600,74.34931945800781
DIS,2014-03-12,80.589996337890625,81.38999938964844,80.05000305175781,81.37999725341797,6378300,74.65203094482422
DIS,2014-03-13,81.75,81.9800033569336,79.660003662109375,79.93000030517578,8570600,73.32190704345703
DIS,2014-03-14,79.8499984741211,80.410003662109375,79.56999969482422,80.06999969482422,7754700,73.4503402709961
DIS,2014-03-17,80.5,81.5999984741211,80.30999755859375,81.38999938964844,7280700,74.66120147705078
DIS,2014-03-18,81.529998779296875,82.25,81.279998779296875,81.98999786376953,5395900,75.21160125732422
