symbol,desc,group,dt,price,target,predict1,predict2,error1,error2
SMCI,Sup Mic Comp,actual,c,888.25,936.11,861.87,861.87,74.24,74.24
SMCI,Sup Mic Comp,actual,c,896.47,971.61,874.8,874.8,96.81,96.81
SMCI,Sup Mic Comp,actual,c,936.11,973.48,902.83,902.83,70.65,70.65
SMCI,Sup Mic Comp,actual,c,971.61,972.74,922.59,922.59,50.15,50.15
SMCI,Sup Mic Comp,actual,c,973.48,1002.37,975.67,975.67,26.7,26.7
SMCI,Sup Mic Comp,actual,c,972.74,1042.79,1009.05,1009.05,33.74,33.74
SMCI,Sup Mic Comp,actual,c,1002.37,1061.26,1051.67,1051.67,9.59,9.59
SMCI,Sup Mic Comp,actual,c,1042.79,1025.06,1063.22,1063.22,-38.16,-38.16
SMCI,Sup Mic Comp,actual,c,1061.26,1009.57,1033.96,1033.96,-24.39,-24.39
SMCI,Sup Mic Comp,actual,c,1025.06,1023.29,1005.38,1005.38,17.91,17.91
SMCI,Sup Mic Comp,actual,c,1009.57,1023.65,1054.62,1054.62,-30.97,-30.97
SMCI,Sup Mic Comp,actual,c,1023.29,1010.03,1056.58,1056.58,-46.55,-46.55
SMCI,Sup Mic Comp,actual,c,1023.65,NA,1008.5,1008.5,NA,NA
SMCI,Sup Mic Comp,actual,c,1010.03,NA,992.24,992.24,NA,NA
