symbol,tsys,hadj,ladj,bsc,date,dir,bors,mls,type,pos,price,filled,quant,riskmm
DIS,M1,0.15,-0.15,Buy,24-03-14,1,Sell,Stop,Target,1,114.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-14,1,Sell,Stop,PSI,1,109.51,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-15,1,Sell,Stop,Target,1,113.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-15,1,Sell,Stop,PSA,1,111.75,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-18,1,Sell,Stop,Target,1,113.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-18,1,Sell,Stop,PSA,1,111.75,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-19,1,Sell,Stop,Target,1,114.5,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-19,1,Sell,Stop,PSA,1,111.75,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-20,1,Sell,Stop,Target,1,116.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-20,1,Sell,Stop,PSA,1,113.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-21,-1,Sell,Stop,Target,1,118,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-21,-1,Sell,Stop,PSA,1,114.5,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-22,-1,Sell,Stop,Target,1,118.5,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-22,-1,Sell,Stop,PSA,1,115,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-25,1,Sell,Stop,Target,1,119.75,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-25,1,Sell,Stop,PSA,1,115.75,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-26,1,Sell,Stop,Target,1,121.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-26,1,Sell,Stop,PSA,1,116.5,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-27,1,Sell,Stop,Target,0,121.5,TRUE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-27,1,Sell,Stop,PSA,1,117,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-28,1,Buy,Stop,Entry,0,119.25,FALSE,1,NA
DIS,M1,0.15,-0.15,Buy,24-03-29,NA,Buy,Stop,Entry,0,120.25,FALSE,1,NA
