symbol,tsys,hadj,ladj,bsc,date,dir,bors,mls,type,pos,price,filled,quant,riskmm
MMM,M1,-0.15,-0.1,Buy,24-03-12,-1,Sell,Stop,Target,1,95.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-12,-1,Sell,Stop,PSA,1,94.25,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-13,1,Sell,Stop,Target,1,100,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-13,1,Sell,Stop,PSA,1,97,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-14,-1,Sell,Stop,Target,1,104.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-14,-1,Sell,Stop,PSA,1,100.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-15,1,Sell,Stop,Target,1,106,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-15,1,Sell,Stop,PSA,1,102.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-18,1,Sell,Stop,Target,0,105.75,TRUE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-18,1,Sell,Stop,PSA,1,103.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-19,-1,Buy,Stop,Entry,0,104.5,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-20,1,Buy,Stop,Entry,1,104.5,TRUE,1,0.24
MMM,M1,-0.15,-0.1,Buy,24-03-20,1,Sell,Stop,Target,1,106.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-20,1,Sell,Stop,PSI,1,104.44,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-21,-1,Sell,Stop,Target,1,107.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-21,-1,Sell,Stop,PSA,1,104.75,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-22,-1,Sell,Stop,Target,0,108,TRUE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-22,-1,Sell,Stop,PSA,1,106.25,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-25,-1,Buy,Stop,Entry,0,106.5,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-26,-1,Buy,Stop,Entry,0,104.25,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-27,1,Buy,Stop,Entry,0,100.5,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-28,1,Buy,Stop,Entry,0,101.5,FALSE,1,NA
MMM,M1,-0.15,-0.1,Buy,24-03-29,NA,Buy,Stop,Entry,0,103.25,FALSE,1,NA
