symbol,tsys,hadj,ladj,bsc,date,dir,bors,mls,type,pos,price,filled,quant,riskmm
1OK24,M1,-0.35,-0.2,Buy,24-03-15,-1,Buy,Stop,Entry,0,367.25,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-18,-1,Buy,Stop,Entry,0,361.75,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-19,-1,Buy,Stop,Entry,0,357.25,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-20,-1,Buy,Stop,Entry,0,354.25,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-21,-1,Buy,Stop,Entry,1,353,TRUE,1,2
1OK24,M1,-0.35,-0.2,Buy,24-03-21,-1,Sell,Stop,Target,1,360.75,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-21,-1,Sell,Stop,PSI,1,352.5,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-22,1,Sell,Stop,Target,1,359.5,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-22,1,Sell,Stop,PSA,1,354.25,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-25,1,Sell,Stop,Target,1,359.5,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-25,1,Sell,Stop,PSA,1,354.75,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-26,-1,Sell,Stop,Target,0,362,TRUE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-26,-1,Sell,Stop,PSA,1,361.25,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-27,-1,Buy,Stop,Entry,0,358.25,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-28,1,Buy,Stop,Entry,1,356.25,TRUE,1,6
1OK24,M1,-0.35,-0.2,Buy,24-03-28,1,Sell,Stop,Target,1,363.75,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-28,1,Sell,Stop,PSI,1,354.75,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-29,NA,Sell,Stop,Target,1,362.5,FALSE,1,NA
1OK24,M1,-0.35,-0.2,Buy,24-03-29,NA,Sell,Stop,PSA,1,356.25,FALSE,1,NA
