symbol,tsys,tsrow,bsc,hadj,ladj,win,lose,plmm,pldol,riskmm,pos
COST,M1,1,Buy,-0.15,0.5,3,1,-8,-400,5.4,0
COST,M1,1,Buy,-0.1,0.45,3,1,-8.25,-412.5,1.4,0
COST,M1,1,Buy,-0.05,0.45,3,1,-9.25,-462.5,1.4,0
COST,M1,1,Buy,-0.1,0.5,3,1,-9.25,-462.5,5.4,0
COST,M1,1,Buy,-0.4,0.25,2,1,-9.25,-462.5,0.72,0
COST,M1,1,Buy,-0.3,0.25,3,1,-9.5,-475,0.72,0
COST,M1,1,Buy,-0.05,0.5,3,1,-10.25,-512.5,5.4,0
COST,M1,1,Buy,0,0.45,3,1,-10.5,-525,1.4,0
COST,M1,1,Buy,-0.2,0.25,3,1,-11.25,-562.5,0.72,0
COST,M1,1,Buy,-0.25,0.25,3,1,-11.25,-562.5,0.72,0
COST,M1,1,Buy,0.05,0.45,3,1,-11.5,-575,1.4,0
COST,M1,1,Buy,0,0.5,3,1,-11.5,-575,5.4,0
COST,M1,1,Buy,-0.45,0.3,2,1,-11.5,-575,3,0
COST,M1,1,Buy,-0.05,0.25,3,1,-12,-600,0.72,0
COST,M1,1,Buy,0.05,0.5,3,1,-12.5,-625,5.4,0
COST,M1,1,Buy,-0.15,0.25,3,1,-12.75,-637.5,0.72,0
COST,M1,1,Buy,-0.45,0.35,2,1,-13,-650,3,0
COST,M1,1,Buy,0,0.25,3,1,-13.5,-675,0.72,0
COST,M1,1,Buy,-0.1,0.25,3,1,-14.5,-725,0.72,0
COST,M1,1,Buy,-0.45,0.4,2,1,-14.75,-737.5,4,0
COST,M1,1,Buy,0.05,0.25,3,1,-15.25,-762.5,0.72,0
COST,M1,1,Buy,-0.5,0.3,1,1,-15.25,-762.5,3,0
COST,M1,1,Buy,-0.5,0.35,1,1,-16.75,-837.5,3,0
COST,M1,1,Buy,0.3,0.45,3,1,-18.5,-925,1.4,0
COST,M1,1,Buy,-0.5,0.4,1,1,-18.5,-925,4,0
COST,M1,1,Buy,0.25,0.45,3,1,-19.25,-962.5,1.4,0
COST,M1,1,Buy,0.3,0.5,3,1,-20.75,-1037.5,5.4,0
COST,M1,1,Buy,0.25,0.5,3,1,-21.5,-1075,5.4,0
COST,M1,1,Buy,0.2,0.25,3,1,-22.25,-1112.5,0.72,0
COST,M1,1,Buy,0.2,0.45,4,1,-23,-1150,1.4,0
COST,M1,1,Buy,-0.35,0.3,2,1,-24.75,-1237.5,6.48,0
COST,M1,1,Buy,0.2,0.5,4,1,-25.25,-1262.5,5.4,0
COST,M1,1,Buy,-0.3,0.3,2,1,-25.75,-1287.5,6.48,0
COST,M1,1,Buy,-0.25,0.3,2,1,-26.5,-1325,6.48,0
COST,M1,1,Buy,-0.35,0.35,2,1,-26.5,-1325,7.48,0
COST,M1,1,Buy,-0.2,0.3,2,1,-27.5,-1375,6.48,0
COST,M1,1,Buy,-0.3,0.35,2,1,-27.5,-1375,7.48,0
COST,M1,1,Buy,-0.35,0.4,2,1,-28,-1400,7.48,0
COST,M1,1,Buy,-0.15,0.3,2,1,-28.25,-1412.5,6.48,0
COST,M1,1,Buy,-0.25,0.35,2,1,-28.25,-1412.5,7.48,0
COST,M1,1,Buy,-0.4,0.3,1,1,-28.5,-1425,11.36,0
COST,M1,1,Buy,-0.3,0.4,2,1,-29,-1450,7.48,0
COST,M1,1,Buy,-0.1,0.3,2,1,-29.25,-1462.5,6.48,0
COST,M1,1,Buy,-0.2,0.35,2,1,-29.25,-1462.5,7.48,0
COST,M1,1,Buy,-0.25,0.4,2,1,-29.75,-1487.5,7.48,0
COST,M1,1,Buy,-0.15,0.35,2,1,-30,-1500,7.48,0
COST,M1,1,Buy,-0.4,0.35,1,1,-30,-1500,11.92,0
COST,M1,1,Buy,-0.05,0.3,2,1,-30.25,-1512.5,6.48,0
COST,M1,1,Buy,-0.2,0.4,2,1,-30.75,-1537.5,7.48,0
COST,M1,1,Buy,-0.1,0.35,2,1,-31,-1550,7.48,0
COST,M1,1,Buy,0,0.3,2,1,-31.25,-1562.5,6.48,0
COST,M1,1,Buy,-0.15,0.4,2,1,-31.5,-1575,7.48,0
COST,M1,1,Buy,-0.4,0.4,1,1,-31.5,-1575,11.92,0
COST,M1,1,Buy,0.25,0.3,1,1,-32,-1600,6.48,0
COST,M1,1,Buy,-0.05,0.35,2,1,-32,-1600,7.48,0
COST,M1,1,Buy,0.05,0.3,2,1,-32.25,-1612.5,6.48,0
COST,M1,1,Buy,0.3,0.3,1,1,-32.5,-1625,6.48,0
COST,M1,1,Buy,-0.1,0.4,2,1,-32.5,-1625,7.48,0
COST,M1,1,Buy,0.1,0.45,5,1,-33,-1650,1.4,0
COST,M1,1,Buy,0,0.35,2,1,-33,-1650,7.48,0
COST,M1,1,Buy,-0.05,0.4,2,1,-33.5,-1675,7.48,0
COST,M1,1,Buy,0.25,0.35,1,1,-33.75,-1687.5,7.48,0
COST,M1,1,Buy,0.05,0.35,2,1,-34,-1700,7.48,0
COST,M1,1,Buy,0.4,0.3,0,1,-34.25,-1712.5,6.48,1
COST,M1,1,Buy,0.35,0.3,0,1,-34.25,-1712.5,6.48,1
COST,M1,1,Buy,0.3,0.35,1,1,-34.25,-1712.5,7.48,0
COST,M1,1,Buy,0,0.4,2,1,-34.5,-1725,7.48,0
COST,M1,1,Buy,0.2,0.3,2,1,-34.75,-1737.5,6.48,0
COST,M1,1,Buy,0.25,0.4,1,1,-35.25,-1762.5,7.48,0
COST,M1,1,Buy,0.05,0.4,2,1,-35.5,-1775,7.48,0
COST,M1,1,Buy,0.4,0.35,0,1,-35.75,-1787.5,7.48,1
COST,M1,1,Buy,0.35,0.35,0,1,-35.75,-1787.5,7.48,1
COST,M1,1,Buy,0.3,0.4,1,1,-35.75,-1787.5,7.48,0
COST,M1,1,Buy,0.2,0.35,2,1,-36.5,-1825,7.48,0
COST,M1,1,Buy,0.1,0.5,5,1,-37,-1850,5.4,0
COST,M1,1,Buy,0.4,0.4,0,1,-37.25,-1862.5,7.48,1
COST,M1,1,Buy,0.35,0.4,0,1,-37.25,-1862.5,7.48,1
COST,M1,1,Buy,0.1,0.3,3,1,-37.25,-1862.5,2.96,0
COST,M1,1,Buy,0.2,0.4,2,1,-38,-1900,7.48,0
COST,M1,1,Buy,0.1,0.35,3,1,-40.75,-2037.5,7.48,0
COST,M1,1,Buy,0.1,0.4,3,1,-44.25,-2212.5,7.48,0
