symbol,tsys,tsrow,bsc,hadj,ladj,win,lose,plmm,pldol,riskmm,pos
NVDA,M1,1,Buy,-0.05,-0.3,4,0,303.75,15187.5,18.76,0
NVDA,M1,1,Buy,-0.25,0.05,2,0,303.75,15187.5,14.6,1
NVDA,M1,1,Buy,0.15,0.2,4,0,301.25,15062.5,19.2,0
NVDA,M1,1,Buy,-0.25,0.4,3,0,301,15050,23,0
NVDA,M1,1,Buy,-0.1,0.15,4,0,299.5,14975,35.2,0
NVDA,M1,1,Buy,-0.25,0.45,3,0,299,14950,33,0
NVDA,M1,1,Buy,0.15,0.25,4,0,297,14850,3.2,0
NVDA,M1,1,Buy,-0.25,0.5,3,0,297,14850,25.64,0
NVDA,M1,1,Buy,-0.5,-0.05,2,0,297,14850,23,0
NVDA,M1,1,Buy,-0.45,-0.15,2,0,296.25,14812.5,20.72,0
NVDA,M1,1,Buy,-0.15,0.25,3,0,296,14800,3.2,0
NVDA,M1,1,Buy,-0.2,0.25,2,0,294.75,14737.5,3.2,0
NVDA,M1,1,Buy,-0.05,0.05,4,0,294.25,14712.5,14.6,1
NVDA,M1,1,Buy,0,0,5,0,294,14700,18.28,1
NVDA,M1,1,Buy,-0.1,0.3,4,0,294,14700,2,0
NVDA,M1,1,Buy,-0.2,0.2,2,0,294,14700,19.2,0
NVDA,M1,1,Buy,-0.1,-0.3,3,0,293.75,14687.5,54.8,0
NVDA,M1,1,Buy,-0.15,-0.3,4,0,293.25,14662.5,18.76,0
NVDA,M1,1,Buy,-0.3,0.1,2,0,292.75,14637.5,18,0
NVDA,M1,1,Buy,0.15,0.3,4,0,291.75,14587.5,2,0
NVDA,M1,1,Buy,-0.25,-0.1,3,0,291.5,14575,7,0
NVDA,M1,1,Buy,-0.45,-0.2,2,0,291.5,14575,3.72,0
NVDA,M1,1,Buy,-0.05,-0.25,3,0,291.25,14562.5,39.76,0
NVDA,M1,1,Buy,-0.3,0.05,2,0,290.75,14537.5,14.6,1
NVDA,M1,1,Buy,0.05,-0.05,3,0,290.5,14525,14.6,1
NVDA,M1,1,Buy,-0.2,-0.15,2,0,290.5,14525,20.72,1
NVDA,M1,1,Buy,0.1,0.2,4,0,289.75,14487.5,19.2,0
NVDA,M1,1,Buy,-0.35,0.1,2,0,289.5,14475,18,0
NVDA,M1,1,Buy,-0.1,0.2,3,0,288,14400,19.2,0
NVDA,M1,1,Buy,-0.35,0.05,2,0,287.5,14375,14.6,1
NVDA,M1,1,Buy,-0.2,-0.2,2,0,285.75,14287.5,3.72,1
NVDA,M1,1,Buy,0.1,0.25,4,0,285.5,14275,3.2,0
NVDA,M1,1,Buy,0.05,-0.3,4,0,285.5,14275,18.76,0
NVDA,M1,1,Buy,-0.05,0,4,0,285.5,14275,18.28,1
NVDA,M1,1,Buy,-0.1,0.35,4,0,285.5,14275,12,0
NVDA,M1,1,Buy,-0.3,0.4,3,0,284,14200,23,0
NVDA,M1,1,Buy,0.2,0.35,3,0,283.25,14162.5,12,0
NVDA,M1,1,Buy,-0.1,0.25,3,0,283,14150,3.2,0
NVDA,M1,1,Buy,-0.5,-0.15,2,0,282.5,14125,20.72,0
NVDA,M1,1,Buy,0.25,-0.05,4,0,282.25,14112.5,4.32,1
NVDA,M1,1,Buy,-0.3,0.45,3,0,282,14100,33,0
NVDA,M1,1,Buy,-0.25,0.25,2,0,281.75,14087.5,3.2,0
NVDA,M1,1,Buy,-0.25,0.2,2,0,281,14050,19.2,0
NVDA,M1,1,Buy,-0.3,0.5,3,0,280,14000,25.64,0
NVDA,M1,1,Buy,-0.4,-0.3,2,0,280,14000,54.8,0
NVDA,M1,1,Buy,0,0.15,4,0,279.5,13975,31.92,1
NVDA,M1,1,Buy,-0.15,0.5,3,0,279.5,13975,25.64,0
NVDA,M1,1,Buy,0,-0.3,4,0,278.75,13937.5,18.76,0
NVDA,M1,1,Buy,-0.05,-0.15,3,0,278.5,13925,17.48,1
NVDA,M1,1,Buy,0.35,0.1,3,0,278.25,13912.5,14.08,1
NVDA,M1,1,Buy,-0.5,-0.2,2,0,277.75,13887.5,3.72,0
NVDA,M1,1,Buy,-0.2,0.15,2,0,277.5,13875,35.2,0
NVDA,M1,1,Buy,0.4,0.1,3,0,277.25,13862.5,14.08,1
NVDA,M1,1,Buy,0.15,0,4,0,276.75,13837.5,13.32,1
NVDA,M1,1,Buy,-0.35,0.4,3,0,276.5,13825,23,0
NVDA,M1,1,Buy,-0.1,-0.25,2,0,275.5,13775,50.48,0
NVDA,M1,1,Buy,-0.4,0.1,2,0,275.5,13775,18,0
NVDA,M1,1,Buy,0.2,0.15,5,0,274.75,13737.5,35.2,0
NVDA,M1,1,Buy,-0.3,-0.1,3,0,274.5,13725,7,0
NVDA,M1,1,Buy,-0.35,0.45,3,0,274.5,13725,33,0
NVDA,M1,1,Buy,-0.4,0.05,2,0,273.5,13675,14.6,1
NVDA,M1,1,Buy,-0.2,-0.3,2,0,273.25,13662.5,54.8,0
NVDA,M1,1,Buy,0.1,0.3,4,0,273,13650,2,0
NVDA,M1,1,Buy,-0.35,0.5,3,0,272.5,13625,25.64,0
NVDA,M1,1,Buy,0,-0.1,4,0,271,13550,1.48,0
NVDA,M1,1,Buy,0.15,0.35,3,0,270,13500,12,0
NVDA,M1,1,Buy,-0.05,-0.2,3,0,269.5,13475,3.72,1
NVDA,M1,1,Buy,0.35,0.05,3,0,269,13450,22.32,1
NVDA,M1,1,Buy,-0.3,0.25,2,0,268.75,13437.5,3.2,0
NVDA,M1,1,Buy,0.4,0.05,3,0,268,13400,22.32,1
NVDA,M1,1,Buy,-0.3,0.2,2,0,268,13400,19.2,0
NVDA,M1,1,Buy,0.1,0,4,0,267.75,13387.5,13.32,1
NVDA,M1,1,Buy,-0.35,-0.1,3,0,267,13350,7,0
NVDA,M1,1,Buy,0.2,0,5,0,266.25,13312.5,13.32,1
NVDA,M1,1,Buy,-0.4,0,2,0,266.25,13312.5,18.28,1
